
+-----+-------+----------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------------+--------+------+------+---------+----------+------+---------+--------------------------------------+----------+
| id  | index | name                                                                                                                                                                 | description | sample | min  | max  | type    | required | mask | options | billerGuid                           | billerId |
| 166 |     2 | Student ID Number                                                                                                                                                    | null        | null   |    0 |    7 | text    | 1        |    0 | null    | 34a05fd2-1b6d-44fe-8721-b144274d490e | 96       |
| 167 |     3 | Grade Level:                                                                                                                                                         | null        | null   |    0 |   20 | text    | 1        |    0 | null    | 34a05fd2-1b6d-44fe-8721-b144274d490e | 96       |
| 168 |     1 | Payee Name                                                                                                                                                           | null        | null   |    0 |   30 | text    | 1        |    0 | null    | fceb25ae-fd2d-42d2-b614-c151f83bb46a | 97       |
| 169 |     2 | Account Number                                                                                                                                                       | null        | null   |    0 |   15 | text    | 1        |    0 | null    | fceb25ae-fd2d-42d2-b614-c151f83bb46a | 97       |
| 170 |     1 | Student Name                                                                                                                                                         | null        | null   |    0 |   30 | text    | 1        |    0 | null    | 035cbf63-fba4-42bb-930e-4062f4fbec8c | 98       |
| 171 |     2 | Student Number                                                                                                                                                       | null        | null   |    0 |   13 | text    | 1        |    0 | null    | 035cbf63-fba4-42bb-930e-4062f4fbec8c | 98       |
| 172 |     3 | Course and Section                                                                                                                                                   | null        | null   |    0 |   10 | text    | 1        |    0 | null    | 035cbf63-fba4-42bb-930e-4062f4fbec8c | 98       |
| 173 |     1 | Customer's Name                                                                                                                                                      | null        | null   |    0 |   30 | text    | 1        |    0 | null    | 08552746-ce35-4fd6-86a3-49e386660707 | 99       |
| 174 |     2 | Customer Number                                                                                                                                                      | null        | null   |    0 |    9 | text    | 1        |    0 | null    | 08552746-ce35-4fd6-86a3-49e386660707 | 99       |
| 175 |     1 | Invoice Number                                                                                                                                                       | null        | null   |    0 |   20 | text    | 1        |    0 | null    | 4ae69a1c-e785-4ebf-8dd0-dfe3316ee107 | 100      |
| 176 |     1 | Teller ID                                                                                                                                                            | null        | null   |    0 |    5 | text    | 1        |    0 | null    | e27cc0bb-84c1-445d-9b53-2c221cb38246 | 101      |
| 177 |     2 | OTB Code                                                                                                                                                             | null        | null   |    0 |    6 | text    | 1        |    0 | null    | e27cc0bb-84c1-445d-9b53-2c221cb38246 | 101      |
| 178 |     1 | MJC Account                                                                                                                                                          | null        | null   |    0 |    8 | text    | 1        |    0 | null    | aa64b2a1-7e79-41ef-868b-faefb09cc0fb | 102      |
| 179 |     1 | Payor's Name                                                                                                                                                         | null        | null   |    0 |   30 | text    | 1        |    0 | null    | c39544cd-3b1a-4fb7-803f-1b3a1c967212 | 103      |
| 180 |     2 | Buying Invoice                                                                                                                                                       | null        | null   |    0 |   10 | text    | 1        |    0 | null    | c39544cd-3b1a-4fb7-803f-1b3a1c967212 | 103      |
| 181 |     1 | Student Name                                                                                                                                                         | null        | null   |    0 |   30 | text    | 1        |    0 | null    | d8ccaa7d-6e30-46ab-9089-fb35fd3d5b9a | 104      |
| 182 |     2 | Student ID Number                                                                                                                                                    | null        | null   |    0 |    8 | text    | 1        |    0 | null    | d8ccaa7d-6e30-46ab-9089-fb35fd3d5b9a | 104      |
| 183 |     1 | Payor's Name                                                                                                                                                         | null        | null   |    0 |   30 | text    | 1        |    0 | null    | 0d6fb79c-fe53-4db1-a70d-eccdb2b553f1 | 105      |
| 184 |     2 | Account Number                                                                                                                                                       | null        | null   |    0 |    8 | text    | 1        |    0 | null    | 0d6fb79c-fe53-4db1-a70d-eccdb2b553f1 | 105      |
| 185 |     1 | Payor's Name                                                                                                                                                         | null        | null   |    0 |   30 | text    | 1        |    0 | null    | f0f2d6ad-dd50-4f70-bd9c-0c18925a0fa0 | 106      |
| 186 |     2 | Account Number                                                                                                                                                       | null        | null   |    0 |    8 | text    | 1        |    0 | null    | f0f2d6ad-dd50-4f70-bd9c-0c18925a0fa0 | 106      |
| 187 |     1 | Payor's Name                                                                                                                                                         | null        | null   |    0 |   30 | text    | 1        |    0 | null    | aca3d8ca-2980-4458-9b2f-742d06df4888 | 107      |
| 188 |     2 | Account Number                                                                                                                                                       | null        | null   |    0 |    8 | text    | 1        |    0 | null    | aca3d8ca-2980-4458-9b2f-742d06df4888 | 107      |
| 189 |     1 | Student Name                                                                                                                                                         | null        | null   |    0 |   30 | text    | 1        |    0 | null    | 125a51fd-c490-4c8a-83fa-b52646a6ed8f | 108      |
| 190 |     2 | Student ID Number                                                                                                                                                    | null        | null   |    0 |   10 | text    | 1        |    0 | null    | 125a51fd-c490-4c8a-83fa-b52646a6ed8f | 108      |
| 191 |     3 | Campus                                                                                                                                                               | null        | null   |    0 |    1 | select  | 1        |    0 | null    | 125a51fd-c490-4c8a-83fa-b52646a6ed8f | 108      |
| 192 |     1 | Payor's Name                                                                                                                                                         | null        | null   |    0 |   30 | text    | 1        |    0 | null    | c78113ec-7a99-48bd-a00b-593cee8146fd | 109      |
| 193 |     2 | Station Code                                                                                                                                                         | null        | null   |    0 |   20 | text    | 1        |    0 | null    | c78113ec-7a99-48bd-a00b-593cee8146fd | 109      |
| 194 |     1 | Payor's Name                                                                                                                                                         | null        | null   |    0 |   30 | text    | 1        |    0 | null    | 4138a175-d2e9-4e24-91a8-1b7d4ac9216c | 110      |
| 195 |     2 | Statement of Account                                                                                                                                                 | null        | null   |    0 |    5 | text    | 1        |    0 | null    | 4138a175-d2e9-4e24-91a8-1b7d4ac9216c | 110      |
| 196 |     1 | Student ID Number                                                                                                                                                    | null        | null   |    0 |   10 | text    | 1        |    0 | null    | f3492bc2-9e74-4c6a-9680-5137a3b0704b | 111      |
| 197 |     2 | School Year                                                                                                                                                          | null        | null   |    0 |    4 | text    | 1        |    0 | null    | f3492bc2-9e74-4c6a-9680-5137a3b0704b | 111      |
| 198 |     3 | Term                                                                                                                                                                 | null        | null   |    0 |    2 | text    | 1        |    0 | null    | f3492bc2-9e74-4c6a-9680-5137a3b0704b | 111      |
| 199 |     1 | Business Partner Code                                                                                                                                                | null        | null   |    0 |   15 | text    | 1        |    0 | null    | f26d21d8-d71e-4aeb-bc34-2bfee30d0a25 | 112      |
| 200 |     2 | Invoice Number                                                                                                                                                       | null        | null   |    0 |   12 | text    | 1        |    0 | null    | f26d21d8-d71e-4aeb-bc34-2bfee30d0a25 | 112      |
| 201 |     1 | Name of Borrower                                                                                                                                                     | null        | null   |    0 |   30 | text    | 1        |    0 | null    | 87988a4c-53f4-4679-8263-6dee34396b8b | 113      |
| 202 |     2 | Loan Account Number                                                                                                                                                  | null        | null   |    0 |   16 | text    | 1        |    0 | null    | 87988a4c-53f4-4679-8263-6dee34396b8b | 113      |
| 203 |     3 | Contact Number                                                                                                                                                       | null        | null   |    0 |   10 | text    | 1        |    0 | null    | 87988a4c-53f4-4679-8263-6dee34396b8b | 113      |
| 204 |     1 | Student Name                                                                                                                                                         | null        | null   |    0 |   30 | text    | 1        |    0 | null    | 2ab9a078-c863-4677-86ad-c57c4cfeee35 | 114      |
| 205 |     2 | Student ID Number                                                                                                                                                    | null        | null   |    0 |    7 | text    | 1        |    0 | null    | 2ab9a078-c863-4677-86ad-c57c4cfeee35 | 114      |
| 206 |     1 | Student Name                                                                                                                                                         | null        | null   |    0 |   30 | text    | 1        |    0 | null    | 3f431d75-2a82-4c0b-abbb-488d14726cf5 | 115      |
| 207 |     2 | Student ID Number                                                                                                                                                    | null        | null   |    0 |   20 | text    | 1        |    0 | null    | 3f431d75-2a82-4c0b-abbb-488d14726cf5 | 115      |
| 208 |     3 | Course/Grade                                                                                                                                                         | null        | null   |    0 |   10 | text    | 1        |    0 | null    | 3f431d75-2a82-4c0b-abbb-488d14726cf5 | 115      |
| 209 |     1 | Policy Number                                                                                                                                                        | null        | null   |    0 |   10 | text    | 1        |    0 | null    | b4e78bcf-dd28-46bd-90da-305fcbf45cd1 | 116      |
| 210 |     1 | Agent / IATA Code                                                                                                                                                    | null        | null   |    0 |    7 | text    | 1        |    0 | null    | 44c16d7a-ea57-4527-98eb-b67dfe329ddc | 117      |
| 211 |     2 | Billing Reference Number                                                                                                                                             | null        | null   |    0 |   15 | text    | 1        |    0 | null    | 44c16d7a-ea57-4527-98eb-b67dfe329ddc | 117      |
| 212 |     1 | Policy Number                                                                                                                                                        | null        | null   |    0 |   30 | text    | 1        |    0 | null    | a8bfb4ef-4872-40bf-b3db-e3cbefcb92dd | 118      |
| 213 |     2 | Phone/Cellphone Number                                                                                                                                               | null        | null   |    0 |   11 | text    | 1        |    0 | null    | a8bfb4ef-4872-40bf-b3db-e3cbefcb92dd | 118      |
| 214 |     1 | Name                                                                                                                                                                 | null        | null   |    0 |   20 | text    | 1        |    0 | null    | b3f3f876-fa1e-4521-a1bc-4a4bc4094fc7 | 119      |
| 215 |     2 | Account Number                                                                                                                                                       | null        | null   |    0 |   20 | text    | 1        |    0 | null    | b3f3f876-fa1e-4521-a1bc-4a4bc4094fc7 | 119      |
| 216 |     1 | Reference Number                                                                                                                                                     | null        | null   |    0 |   20 | text    | 1        |    0 | null    | 6b17e4be-872d-41b2-8906-4bc409026c8b | 120      |
| 217 |     2 | Purpose                                                                                                                                                              | null        | null   |    0 |   10 | text    | 1        |    0 | null    | 6b17e4be-872d-41b2-8906-4bc409026c8b | 120      |
| 218 |     1 | Billing Reference Number                                                                                                                                             | null        | null   |    0 |   12 | text    | 1        |    0 | null    | 5fb5aa52-b810-41db-a5c6-985c8d90c77d | 121      |
| 219 |     2 | Particulars                                                                                                                                                          | null        | null   |    0 |   20 | text    | 1        |    0 | null    | 5fb5aa52-b810-41db-a5c6-985c8d90c77d | 121      |
| 220 |     1 | Billing Reference Number                                                                                                                                             | null        | null   |    0 |   12 | text    | 1        |    0 | null    | f9bf2c7c-4c4e-4507-b353-bab983d509bd | 122      |
| 221 |     2 | Particular                                                                                                                                                           | null        | null   |    0 |   20 | text    | 1        |    0 | null    | f9bf2c7c-4c4e-4507-b353-bab983d509bd | 122      |
| 222 |     1 | Billing Reference Number                                                                                                                                             | null        | null   |    0 |   12 | text    | 1        |    0 | null    | aa815e5c-90f1-4e4a-9662-5d56f8dbffb1 | 123      |
| 223 |     2 | Particulars                                                                                                                                                          | null        | null   |    0 |   20 | text    | 1        |    0 | null    | aa815e5c-90f1-4e4a-9662-5d56f8dbffb1 | 123      |
| 224 |     1 | Billing Reference Number                                                                                                                                             | null        | null   |    0 |   12 | text    | 1        |    0 | null    | 266be2be-d604-4ab3-99b3-2d83febe0a29 | 124      |
| 225 |     2 | Particulars                                                                                                                                                          | null        | null   |    0 |   20 | text    | 1        |    0 | null    | 266be2be-d604-4ab3-99b3-2d83febe0a29 | 124      |
| 226 |     1 | Billing Reference Number                                                                                                                                             | null        | null   |    0 |   12 | text    | 1        |    0 | null    | d51576ff-c605-4447-87b7-cac9bf4c8e0b | 125      |
| 227 |     2 | Particulars                                                                                                                                                          | null        | null   |    0 |   20 | text    | 1        |    0 | null    | d51576ff-c605-4447-87b7-cac9bf4c8e0b | 125      |
| 228 |     1 | Billing Reference Number                                                                                                                                             | null        | null   |    0 |   12 | text    | 1        |    0 | null    | d28212d7-f46f-4fc1-874b-248244984ed3 | 126      |
| 229 |     2 | Particulars                                                                                                                                                          | null        | null   |    0 |   20 | text    | 1        |    0 | null    | d28212d7-f46f-4fc1-874b-248244984ed3 | 126      |
| 230 |     1 | Student Name                                                                                                                                                         | null        | null   |    0 |   30 | text    | 1        |    0 | null    | 2a1b5637-c2cb-45a5-b453-cb95a85b5188 | 127      |
| 231 |     2 | Student ID Number                                                                                                                                                    | null        | null   |    0 |   15 | text    | 1        |    0 | null    | 2a1b5637-c2cb-45a5-b453-cb95a85b5188 | 127      |
| 232 |     3 | Course and Year                                                                                                                                                      | null        | null   |    0 |   10 | text    | 1        |    0 | null    | 2a1b5637-c2cb-45a5-b453-cb95a85b5188 | 127      |
| 233 |     1 | PAYOR'S NAME                                                                                                                                                         | null        | null   |    0 |   30 | text    | 1        |    0 | null    | b8578324-b98c-480f-a7c0-308668f6ef14 | 128      |
| 234 |     2 | PAYMENT FOR:                                                                                                                                                         | null        | null   |    0 |   20 | text    | 1        |    0 | null    | b8578324-b98c-480f-a7c0-308668f6ef14 | 128      |
| 235 |     3 | UNIT NUMBER                                                                                                                                                          | null        | null   |    0 |    9 | text    | 1        |    0 | null    | b8578324-b98c-480f-a7c0-308668f6ef14 | 128      |
| 236 |     1 | Registered Name                                                                                                                                                      | null        | null   |    0 |   30 | text    | 1        |    0 | null    | dbe138dd-298f-4919-9555-30cd0920e31c | 129      |
| 237 |     2 | Confirmation/SOA Number                                                                                                                                              | null        | null   |    0 |   12 | text    | 1        |    0 | null    | dbe138dd-298f-4919-9555-30cd0920e31c | 129      |
| 238 |     3 | Contact Number                                                                                                                                                       | null        | null   |    0 |   10 | text    | 1        |    0 | null    | dbe138dd-298f-4919-9555-30cd0920e31c | 129      |
| 239 |     1 | Invoice Number                                                                                                                                                       | null        | null   |    0 |   15 | text    | 1        |    0 | null    | e75d7624-2586-4e0a-9450-6f74eae0e276 | 130      |
| 240 |     1 | Invoice Number                                                                                                                                                       | null        | null   |    0 |   15 | text    | 1        |    0 | null    | b5883ee5-de66-46db-8af3-04463420f84f | 131      |
| 241 |     1 | Invoice Number                                                                                                                                                       | null        | null   |    0 |   15 | text    | 1        |    0 | null    | 9fd25cb8-9f2b-4c19-b568-3e4a76be606c | 132      |
| 242 |     1 | Invoice Number                                                                                                                                                       | null        | null   |    0 |   15 | text    | 1        |    0 | null    | 54c3c6ff-8c53-4873-a20c-d309011b718c | 133      |
| 243 |     1 | Bill of Lading/Invoice Number                                                                                                                                        | null        | null   |    0 |   20 | text    | 1        |    0 | null    | cdd24823-2ad6-4c64-85e1-0832717e0cde | 134      |
| 244 |     1 | Bill of Lading/Invoice Number                                                                                                                                        | null        | null   |    0 |   20 | text    | 1        |    0 | null    | 1ef0dff6-3e53-49d6-bbdc-13057745c617 | 135      |
| 245 |     1 | Bill of Lading/Invoice Number                                                                                                                                        | null        | null   |    0 |   20 | text    | 1        |    0 | null    | b83d6fc4-dafa-4720-b0e0-89cfc94ad7e8 | 136      |
| 246 |     1 | Bill of Lading/Invoice Number                                                                                                                                        | null        | null   |    0 |   20 | text    | 1        |    0 | null    | 303b871b-9d4c-4a55-a7c1-41f9c9198194 | 137      |
| 247 |     1 | BL Number                                                                                                                                                            | null        | null   |    0 |   16 | text    | 1        |    0 | null    | a1ff9028-1928-4e6f-a1f2-444f3030689c | 138      |
| 248 |     2 | Invoice Number                                                                                                                                                       | null        | null   |    0 |    8 | text    | 1        |    0 | null    | a1ff9028-1928-4e6f-a1f2-444f3030689c | 138      |
| 250 |     1 | STUDENT NAME                                                                                                                                                         | null        | null   |    0 |   20 | text    | 1        |    0 | null    | 9c8e3763-fbe9-4f4a-b604-513f3a944b34 | 140      |
| 251 |     2 | STUDENT ID NUMBER                                                                                                                                                    | null        | null   |    0 |   12 | text    | 1        |    0 | null    | 9c8e3763-fbe9-4f4a-b604-513f3a944b34 | 140      |
| 252 |     1 | Reference Number                                                                                                                                                     | null        | null   |    0 |   16 | text    | 1        |    0 | null    | 7bada1b4-59b8-4f86-8cc4-5de643b22515 | 141      |
| 253 |     1 | STUDENT NAME                                                                                                                                                         | null        | null   |    0 |   30 | text    | 1        |    0 | null    | 68a135c1-e821-43be-8e16-237494d34753 | 142      |
| 254 |     2 | STUDENT NUMBER                                                                                                                                                       | null        | null   |    0 |   10 | text    | 1        |    0 | null    | 68a135c1-e821-43be-8e16-237494d34753 | 142      |
| 255 |     1 | STORE CODE-SOA NUMBER                                                                                                                                                | null        | null   |    0 |   30 | text    | 1        |    0 | null    | 49b0d63f-0835-44e0-bd03-4e5f23a6c993 | 143      |
| 256 |     1 | PAYORS NAME                                                                                                                                                          | null        | null   |    0 |   30 | text    | 1        |    0 | null    | 9c1fa31e-72ea-4a94-9bd8-afd385ea3f5d | 144      |
| 257 |     2 | CUSTOMER ID                                                                                                                                                          | null        | null   |    0 |    8 | text    | 1        |    0 | null    | 9c1fa31e-72ea-4a94-9bd8-afd385ea3f5d | 144      |
| 258 |     1 | Account ID                                                                                                                                                           | null        | null   |    0 |   11 | text    | 1        |    0 | null    | 889773db-758c-4df1-bf9e-b9bf3d72f16e | 145      |
| 259 |     1 | Account ID                                                                                                                                                           | null        | null   |    0 |   11 | text    | 1        |    0 | null    | 5856df01-a0b3-4671-83b8-0cedd54ad32b | 146      |
| 260 |     1 | Student Name                                                                                                                                                         | null        | null   |    0 |   30 | text    | 1        |    0 | null    | 749a19b2-c690-43c5-97a0-1d8067f45b13 | 147      |
| 261 |     2 | EDP Number                                                                                                                                                           | null        | null   |    0 |    6 | text    | 1        |    0 | null    | 749a19b2-c690-43c5-97a0-1d8067f45b13 | 147      |
| 262 |     1 | STUDENT NAME                                                                                                                                                         | null        | null   |    0 |   30 | text    | 1        |    0 | null    | 1a2d36b9-cb8a-45f8-b44d-651a3e07e62f | 148      |
| 263 |     2 | PAYMENT FOR:                                                                                                                                                         | null        | null   |    0 |   20 | text    | 1        |    0 | null    | 1a2d36b9-cb8a-45f8-b44d-651a3e07e62f | 148      |
| 264 |     3 | STUDENT ID                                                                                                                                                           | null        | null   |    0 |    9 | text    | 1        |    0 | null    | 1a2d36b9-cb8a-45f8-b44d-651a3e07e62f | 148      |
| 265 |     1 | PAYOR'S NAME                                                                                                                                                         | null        | null   |    0 |   30 | text    | 1        |    0 | null    | e328496b-6c32-4943-a12e-3e0c6ffa202a | 149      |
| 266 |     2 | ACCOUNT NUMBER                                                                                                                                                       | null        | null   |    0 |    8 | text    | 1        |    0 | null    | e328496b-6c32-4943-a12e-3e0c6ffa202a | 149      |
| 267 |     1 | Customer Name                                                                                                                                                        | null        | null   |    0 |   30 | text    | 1        |    0 | null    | ef1d4331-c234-4dc3-89de-8287f5ea2d2c | 150      |
| 268 |     2 | Block and Lot Number                                                                                                                                                 | null        | null   |    0 |   10 | text    | 1        |    0 | null    | ef1d4331-c234-4dc3-89de-8287f5ea2d2c | 150      |
| 269 |     3 | Payment Description                                                                                                                                                  | null        | null   |    0 |   10 | text    | 1        |    0 | null    | ef1d4331-c234-4dc3-89de-8287f5ea2d2c | 150      |
| 270 |     1 | CONTRACT NUMBER                                                                                                                                                      | null        | null   |    0 |    7 | text    | 1        |    0 | null    | c80626d5-99ce-4452-aee8-46413f76d902 | 151      |
| 271 |     2 | DOCUMENT NUMBER                                                                                                                                                      | null        | null   |    0 |   10 | text    | 1        |    0 | null    | c80626d5-99ce-4452-aee8-46413f76d902 | 151      |
| 272 |     3 | BILLING TYPE                                                                                                                                                         | null        | null   |    0 |   10 | text    | 1        |    0 | null    | c80626d5-99ce-4452-aee8-46413f76d902 | 151      |
| 273 |     1 | CONTRACT NUMBER                                                                                                                                                      | null        | null   |    0 |    7 | text    | 1        |    0 | null    | 4544d3db-5d29-4301-a3ba-5535905b9904 | 152      |
| 274 |     2 | DOCUMENT NUMBER                                                                                                                                                      | null        | null   |    0 |   10 | text    | 1        |    0 | null    | 4544d3db-5d29-4301-a3ba-5535905b9904 | 152      |
| 275 |     3 | BILLING TYPE                                                                                                                                                         | null        | null   |    0 |   10 | text    | 1        |    0 | null    | 4544d3db-5d29-4301-a3ba-5535905b9904 | 152      |
| 279 |     1 | STORE CODE-SOA NUMBER                                                                                                                                                | null        | null   |    0 |   30 | text    | 1        |    0 | null    | 97028f12-92d9-4609-bd8c-925d812b4c42 | 154      |
| 280 |     1 | 1. Loan Number                                                                                                                                                       | null        | null   |    0 |   30 | text    | 1        |    0 | null    | 7ee49ec3-75db-4402-b553-d00c7035885b | 155      |
| 281 |     2 | 2. Client Name                                                                                                                                                       | null        | null   |    0 |   20 | text    | 1        |    0 | null    | 7ee49ec3-75db-4402-b553-d00c7035885b | 155      |
| 282 |     3 | 3. Unit and Project Name                                                                                                                                             | null        | null   |    0 |   10 | text    | 1        |    0 | null    | 7ee49ec3-75db-4402-b553-d00c7035885b | 155      |
| 283 |     1 | Payor's Name                                                                                                                                                         | null        | null   |    0 |   30 | text    | 1        |    0 | null    | dccfa478-507a-4e91-847b-2b2d2980b08f | 156      |
| 284 |     2 | Particulars                                                                                                                                                          | null        | null   |    0 |   20 | text    | 1        |    0 | null    | dccfa478-507a-4e91-847b-2b2d2980b08f | 156      |
| 285 |     3 | Unit Number                                                                                                                                                          | null        | null   |    0 |   10 | text    | 1        |    0 | null    | dccfa478-507a-4e91-847b-2b2d2980b08f | 156      |
| 286 |     1 | MEMBER NAME                                                                                                                                                          | null        | null   |    0 |   30 | text    | 1        |    0 | null    | e11b6b78-4e17-4cf5-b45e-cf335277893a | 157      |
| 287 |     2 | COOP ID NUMBER                                                                                                                                                       | null        | null   |    0 |   15 | text    | 1        |    0 | null    | e11b6b78-4e17-4cf5-b45e-cf335277893a | 157      |
| 288 |     3 | PAYMENT TYPEFD/SD/TD/LP)                                                                                                                                             | null        | null   |    0 |    2 | text    | 1        |    0 | null    | e11b6b78-4e17-4cf5-b45e-cf335277893a | 157      |
| 289 |     1 | Student Name                                                                                                                                                         | null        | null   |    0 |   30 | text    | 1        |    0 | null    | 68380ad9-1d09-48cb-996c-b0e519eed724 | 158      |
| 290 |     2 | Student Number                                                                                                                                                       | null        | null   |    0 |   10 | text    | 1        |    0 | null    | 68380ad9-1d09-48cb-996c-b0e519eed724 | 158      |
| 291 |     1 | COMPANY/PAYOR'S NAME                                                                                                                                                 | null        | null   |    0 |   30 | text    | 1        |    0 | null    | 5bc77c4c-eae6-45a1-ae85-445eb1c732b3 | 159      |
| 292 |     1 | PAYOR'S NAME                                                                                                                                                         | null        | null   |    0 |   30 | text    | 1        |    0 | null    | 6b25fa22-c451-40bc-9d2d-2ab9a1ba29fd | 160      |
| 293 |     2 | SOA REFERENCE                                                                                                                                                        | null        | null   |    0 |   16 | text    | 1        |    0 | null    | 6b25fa22-c451-40bc-9d2d-2ab9a1ba29fd | 160      |
| 294 |     3 | PAYEE CONTACT NUMBER                                                                                                                                                 | null        | null   |    0 |   10 | text    | 1        |    0 | null    | 6b25fa22-c451-40bc-9d2d-2ab9a1ba29fd | 160      |
| 295 |     1 | PAYORS NAME                                                                                                                                                          | null        | null   |    0 |   30 | text    | 1        |    0 | null    | e054b1d0-382b-4bd1-9cf7-18ead3a28a27 | 161      |
| 296 |     2 | ACCOUNT NUMBER                                                                                                                                                       | null        | null   |    0 |   20 | text    | 1        |    0 | null    | e054b1d0-382b-4bd1-9cf7-18ead3a28a27 | 161      |
| 297 |     1 | COLLECTOR'S NAME                                                                                                                                                     | null        | null   |    0 |   30 | text    | 1        |    0 | null    | e2199ff9-d420-42d6-82c3-5be8abc24350 | 162      |
| 298 |     2 | DEPOSIT REFERENCE CODE                                                                                                                                               | null        | null   |    0 |   12 | text    | 1        |    0 | null    | e2199ff9-d420-42d6-82c3-5be8abc24350 | 162      |
| 299 |     1 | STUDENT NAME                                                                                                                                                         | null        | null   |    0 |   30 | text    | 1        |    0 | null    | 402e4bc9-0ac2-4387-a271-752f449f0fe0 | 163      |
| 300 |     1 | PAYORS NAME                                                                                                                                                          | null        | null   |    0 |   20 | text    | 1        |    0 | null    | d742a23e-4768-473f-8c91-96a379cc3574 | 164      |
| 301 |     2 | STORE REFERENCE NUMBER                                                                                                                                               | null        | null   |    0 |    7 | text    | 1        |    0 | null    | d742a23e-4768-473f-8c91-96a379cc3574 | 164      |
| 302 |     1 | CUSTOMER NAME                                                                                                                                                        | null        | null   |    0 |   30 | text    | 1        |    0 | null    | 76df2a77-d50c-423c-952f-3f60b422336d | 165      |
| 303 |     1 | Mobile Number                                                                                                                                                        | null        | null   |    0 |   12 | number  | 1        |    0 | null    | 3500b477-a2c4-40a3-a98c-f0c9c01e0c7b | 166      |
| 304 |     1 | ATM REF NUMBER                                                                                                                                                       | null        | null   |    0 |   11 | text    | 1        |    0 | null    | 57ce79d2-5515-4eb0-ace7-72314e3c7cab | 167      |
| 305 |     1 | ATM REF NUMBER                                                                                                                                                       | null        | null   |    0 |    9 | number  | 1        |    0 | null    | 57ce79d2-5515-4eb0-ace7-72314e3c7cab | 167      |
| 306 |     1 | ATM REF NUMBER                                                                                                                                                       | null        | null   |    0 |    9 | number  | 1        |    0 | null    | 721173bf-2654-4547-a7f9-f246b88b33c3 | 169      |
| 307 |     1 | ATM REF NUMBER                                                                                                                                                       | null        | null   |    0 |    9 | number  | 1        |    0 | null    | 52b8a80e-46c4-4acc-a04a-9eee89b38804 | 170      |
| 308 |     1 | Payor's Name                                                                                                                                                         | null        | null   |    0 |   30 | text    | 1        |    0 | null    | ab68b5e3-60ee-470c-9b3e-c3eae536995f | 171      |
| 309 |     2 | IATA Code                                                                                                                                                            | null        | null   |    0 |   11 | text    | 1        |    0 | null    | ab68b5e3-60ee-470c-9b3e-c3eae536995f | 171      |
| 310 |     1 | Payor's Name                                                                                                                                                         | null        | null   |    0 |   30 | text    | 1        |    0 | null    | 7fd27303-2d19-44e4-8aaf-5f87cb66274d | 172      |
| 311 |     2 | IATA Code                                                                                                                                                            | null        | null   |    0 |    8 | text    | 1        |    0 | null    | 7fd27303-2d19-44e4-8aaf-5f87cb66274d | 172      |
| 312 |     1 | Type of Charge                                                                                                                                                       | null        | null   |    0 |   20 | text    | 1        |    0 | null    | ed9dd959-8252-48e4-9454-b854f63dd9e7 | 173      |
| 313 |     2 | Bill of Lading                                                                                                                                                       | null        | null   |    0 |    9 | text    | 1        |    0 | null    | ed9dd959-8252-48e4-9454-b854f63dd9e7 | 173      |
| 314 |     1 | Type of Charge                                                                                                                                                       | null        | null   |    0 |   20 | text    | 1        |    0 | null    | b7b577c4-1dfa-4f2d-abb2-b591c0e78356 | 174      |
| 315 |     2 | Bill of Lading                                                                                                                                                       | null        | null   |    0 |    9 | text    | 1        |    0 | null    | b7b577c4-1dfa-4f2d-abb2-b591c0e78356 | 174      |
| 316 |     1 | Invoice/Order/Customer PO/ AAB Quotation Number                                                                                                                      | null        | null   |    0 |   20 | text    | 1        |    0 | null    | 6f7c8f37-35d2-4a04-889c-2865ff3cf9ed | 175      |
